ID,qrCode,location,year,TP1PRCPT,TP2PRCPT,TP3PRCPT,TP4PRCPT,TP5PRCPT,TP6PRCPT,CECPH7,CLAY,ECEC,NITKJD,ORGC,PHAQ,SAND,SILT,TCEQ,TOTC,WG0006,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre,Red_mean_TP1,Red_median_TP1,Red_sum_TP1,Green_mean_TP1,Green_median_TP1,Green_sum_TP1,Blue_mean_TP1,Blue_median_TP1,Blue_sum_TP1,GLI_mean_TP1,NGRDI_mean_TP1,NDVI_mean_TP1,GNDVI_mean_TP1,SAVI_mean_TP1,NDRE_mean_TP1,RedEdge_mean_TP1,RedEdge_median_TP1,RedEdge_sum_TP1,DeepBlue_mean_TP1,DeepBlue_median_TP1,DeepBlue_sum_TP1,Nir_mean_TP1,Nir_median_TP1,Nir_sum_TP1,Red_mean_TP2,Red_median_TP2,Red_sum_TP2,Green_mean_TP2,Green_median_TP2,Green_sum_TP2,Blue_mean_TP2,Blue_median_TP2,Blue_sum_TP2,GLI_mean_TP2,NGRDI_mean_TP2,NDVI_mean_TP2,GNDVI_mean_TP2,SAVI_mean_TP2,NDRE_mean_TP2,RedEdge_mean_TP2,RedEdge_median_TP2,RedEdge_sum_TP2,DeepBlue_mean_TP2,DeepBlue_median_TP2,DeepBlue_sum_TP2,Nir_mean_TP2,Nir_median_TP2,Nir_sum_TP2,Red_mean_TP3,Red_median_TP3,Red_sum_TP3,Green_mean_TP3,Green_median_TP3,Green_sum_TP3,Blue_mean_TP3,Blue_median_TP3,Blue_sum_TP3,GLI_mean_TP3,NGRDI_mean_TP3,NDVI_mean_TP3,GNDVI_mean_TP3,SAVI_mean_TP3,NDRE_mean_TP3,RedEdge_mean_TP3,RedEdge_median_TP3,RedEdge_sum_TP3,DeepBlue_mean_TP3,DeepBlue_median_TP3,DeepBlue_sum_TP3,Nir_mean_TP3,Nir_median_TP3,Nir_sum_TP3,Red_mean_TP4,Red_median_TP4,Red_sum_TP4,Green_mean_TP4,Green_median_TP4,Green_sum_TP4,Blue_mean_TP4,Blue_median_TP4,Blue_sum_TP4,GLI_mean_TP4,NGRDI_mean_TP4,NDVI_mean_TP4,GNDVI_mean_TP4,SAVI_mean_TP4,NDRE_mean_TP4,RedEdge_mean_TP4,RedEdge_median_TP4,RedEdge_sum_TP4,DeepBlue_mean_TP4,DeepBlue_median_TP4,DeepBlue_sum_TP4,Nir_mean_TP4,Nir_median_TP4,Nir_sum_TP4,Red_mean_TP5,Red_median_TP5,Red_sum_TP5,Green_mean_TP5,Green_median_TP5,Green_sum_TP5,Blue_mean_TP5,Blue_median_TP5,Blue_sum_TP5,GLI_mean_TP5,NGRDI_mean_TP5,NDVI_mean_TP5,GNDVI_mean_TP5,SAVI_mean_TP5,NDRE_mean_TP5,RedEdge_mean_TP5,RedEdge_median_TP5,RedEdge_sum_TP5,DeepBlue_mean_TP5,DeepBlue_median_TP5,DeepBlue_sum_TP5,Nir_mean_TP5,Nir_median_TP5,Nir_sum_TP5,Red_mean_TP6,Red_median_TP6,Red_sum_TP6,Green_mean_TP6,Green_median_TP6,Green_sum_TP6,Blue_mean_TP6,Blue_median_TP6,Blue_sum_TP6,GLI_mean_TP6,NGRDI_mean_TP6,NDVI_mean_TP6,GNDVI_mean_TP6,SAVI_mean_TP6,NDRE_mean_TP6,RedEdge_mean_TP6,RedEdge_median_TP6,RedEdge_sum_TP6,DeepBlue_mean_TP6,DeepBlue_median_TP6,DeepBlue_sum_TP6,Nir_mean_TP6,Nir_median_TP6,Nir_sum_TP6
252,23-A-1746262,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,61,30,1746262,PHN46 X W606S,5/19/2023,NA,NA,NA,NA,340.0348259,353,68347,552.238806,564,111000,393.0597015,402,79005,0.216489043,-0.269126145,0.857036203,0.773867257,1.285413736,0.361990262,2012.79602,2026,404572,483.5024876,489,97184,4303.174129,4346,864938,299.960199,305,60292,449.238806,453,90297,337.159204,336,67769,0.187335699,-0.240028368,0.86544874,0.800726661,1.298018651,0.421123454,1628.19403,1634,327267,401.0248756,402,80606,3998.616915,4028,803722,527.5174129,537,106031,694.4378109,703,139582,572.5174129,575,115076,0.11857605,-0.144062238,0.760945297,0.694494977,1.141285335,0.339282892,1892.895522,1913,380472,662.4079602,668,133144,3838.79602,3883,771598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,23-A-1746266,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,61,27,1746266,B73 X PHZ51,5/19/2023,NA,NA,NA,NA,369.765,362.5,73953,584.925,588,116985,426.19,427.5,85238,0.195361957,-0.237189152,0.85378858,0.776723454,1.280554082,0.365427655,2156.75,2171,431350,509.825,514,101965,4645.03,4673.5,929006,334.66,357.5,66932,496.89,518,99378,364.95,383,72990,0.193074647,-0.24072601,0.856790731,0.789613976,1.285037517,0.403437585,1767.375,1808.5,353475,443.665,459.5,88733,4152.03,4284.5,830406,552.14,558.5,110428,722.05,730.5,144410,598.505,605,119701,0.117079251,-0.146310739,0.766167377,0.701280681,1.149123927,0.336602094,2032.12,2070,406424,681.74,686,136348,4093.13,4165,818626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,23-A-1746270,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,55,27,1746270,PHB47 X 3IIH6,5/19/2023,NA,NA,NA,NA,457.1617647,458,93261,688.4656863,692.5,140447,481.6764706,482.5,98262,0.196532436,-0.216254667,0.828751108,0.751798082,1.243008704,0.340345431,2386.544118,2386,486855,552.4754902,554.5,112705,4856.916667,4850,990811,385.7205882,394,78687,550.7401961,564,112351,387.8921569,394.5,79130,0.198093799,-0.222824589,0.839698051,0.77341334,1.25940509,0.37161385,1934.47549,1988,394633,440.377451,447.5,89837,4226.808824,4333.5,862269,636.1029412,624.5,129765,807.25,810,164679,624.6813725,624.5,127435,0.12824891,-0.130608553,0.717893146,0.65166535,1.07671591,0.280511748,2143.681373,2173,437311,696.622549,700.5,142111,3822.112745,3891.5,779711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,23-A-1746272,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,57,28,1746272,LH82 X PHB47,5/19/2023,NA,NA,NA,NA,425.0738916,428,86290,678.8571429,677,137808,457.7635468,458,92926,0.218676254,-0.242783305,0.845313954,0.761965502,1.267853048,0.340913738,2460.182266,2475,499417,525.91133,523,106760,5008.896552,5027,1016806,362.4433498,382,73576,539.3054187,556,109479,379.955665,402,77131,0.21200677,-0.248398292,0.844081441,0.770815151,1.265973917,0.370817934,1870.778325,1924,379768,437.1477833,451,88741,4073.980296,4157,827018,604.9704433,623,122809,799.8078818,820,162361,599.9655172,613,121793,0.143823365,-0.148408706,0.731528293,0.656656225,1.097166289,0.285433095,2132.413793,2170,432880,685.5763547,694,139172,3835.79803,3883,778667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,23-A-1746274,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,61,37,1746274,LH145 X LH162,5/19/2023,NA,NA,NA,NA,392.65,386.5,78530,604.355,603,120871,432.345,427,86469,0.195920053,-0.226887576,0.840750845,0.763096304,1.260995704,0.351658582,2148.055,2153,429611,518.715,514,103743,4483.8,4506.5,896760,369.47,370,73894,511,514.5,102200,379.225,379.5,75845,0.169980994,-0.194460984,0.832141678,0.77013645,1.248061248,0.384452826,1722.48,1754,344496,446.815,450,89363,3877.52,3967.5,775504,681.22,672,136244,726.615,723,145323,595.25,593,119050,0.068914592,-0.042729875,0.618575386,0.594643957,0.927727219,0.260588317,1666.42,1679.5,333284,678.12,677.5,135624,2855.75,2865,571150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,23-A-1746275,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,55,32,1746275,LH195 X LH185,5/19/2023,NA,NA,NA,NA,441.6218905,437,88766,674.6517413,679,135605,472.681592,470,95009,0.201084248,-0.226759755,0.834294057,0.756049329,1.251321727,0.336011715,2408.467662,2412,484102,546.4129353,545,109829,4854.706468,4861,975796,392.9850746,398,78990,584.4776119,596,117480,401.7114428,403,80744,0.214766042,-0.23913895,0.843287664,0.770270584,1.264796614,0.369142504,2041,2055,410241,461.3830846,467,92738,4434.950249,4463,891425,642.3930348,629,129121,815.800995,816,163976,633.1840796,633,127270,0.128702364,-0.133224312,0.722944887,0.655823306,1.084294323,0.286706346,2164.18408,2208,435001,710.119403,711,142734,3915.129353,4006,786941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,23-A-1746276,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,59,29,1746276,PHB47 X LH185,5/19/2023,NA,NA,NA,NA,385.119403,392,77409,637.2636816,642,128090,439.3930348,442,88318,0.220482837,-0.259644844,0.861516969,0.778922019,1.292156804,0.363567945,2385.363184,2395,479458,520.0298507,522,104526,5112.572139,5157,1027627,369.5970149,388,74289,531.0447761,554,106740,391.4726368,407,78686,0.180247843,-0.211962246,0.847934401,0.784130197,1.271760615,0.390587029,1893.223881,1949,380538,443.8955224,456,89223,4325.179104,4461,869361,581.4776119,591,116877,758.119403,773,152382,598.9850746,606,120396,0.127433396,-0.139571657,0.748994378,0.682020996,1.123366326,0.315969752,2078.19403,2117,417717,693.2736318,703,139348,4002.577114,4088,804518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,23-A-1746278,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,59,38,1746278,LH195 X PHZ51,5/19/2023,NA,NA,NA,NA,387.25,391.5,77450,623.8,629,124760,437.865,439.5,87573,0.209101161,-0.244620621,0.858357294,0.77960204,1.2874159,0.36623563,2330.375,2351,466075,528.045,530,105609,5031.14,5063,1006228,357.14,365,71428,519.165,526,103833,379.08,382.5,75816,0.192968103,-0.23362857,0.851717867,0.785165466,1.277432696,0.400243895,1816.32,1855,363264,436.545,439,87309,4250.245,4327,850049,544.48,562,108896,725.885,741,145177,583.875,588.5,116775,0.130544638,-0.157249496,0.773764863,0.705244942,1.160521117,0.344987187,2035.195,2082,407039,671.36,675,134272,4185.8,4321,837160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,23-A-1746279,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,59,44,1746279,LH195 X PHM49,5/19/2023,NA,NA,NA,NA,382.225,379.5,76445,616.775,617,123355,428.06,429.5,85612,0.215257666,-0.251210149,0.862678685,0.785189801,1.293898955,0.375281855,2316.57,2334.5,463314,507.46,510,101492,5106.21,5127,1021242,349.62,365.5,69924,501.99,514,100398,367.36,377.5,73472,0.185219245,-0.214232812,0.853610309,0.791491722,1.280272377,0.410771479,1774.67,1775,354934,435.135,435,87027,4252.04,4268.5,850408,538.39,550,107678,716.215,728.5,143243,577.61,587,115522,0.127447517,-0.150748272,0.767551324,0.699293873,1.151198472,0.346929171,1953.64,1972.5,390728,668.75,674,133750,4032.46,4097.5,806492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,23-A-1746280,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,61,43,1746280,PHJ40 X LH82,5/19/2023,NA,NA,NA,NA,375.5888889,375.5,67606,626.6611111,630.5,112799,417.6166667,420.5,75171,0.231271692,-0.26298753,0.851834657,0.762757748,1.277623709,0.354262044,2213.4,2223.5,398412,507.3,509.5,91314,4646.711111,4678.5,836408,339.05,354,61029,508.8666667,521.5,91596,362.4388889,373,65239,0.200692195,-0.234091337,0.852522709,0.782807138,1.27863741,0.389889803,1809.361111,1841.5,325685,433.7611111,443,78077,4125.205556,4206,742537,614.9055556,624,110683,775.25,781,139545,599.2888889,595.5,107872,0.125429102,-0.125347875,0.727131499,0.664588258,1.090571783,0.295499191,2082.144444,2114,374786,683.0888889,683.5,122956,3830.177778,3843,689432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,23-A-1746281,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,55,24,1746281,PHW52 X LH185,5/19/2023,NA,NA,NA,NA,445.9073171,435,91411,665.7902439,654,136487,462.3512195,458,94782,0.198061576,-0.215689591,0.820541683,0.741646338,1.230686056,0.32920794,2257.6,2268,462808,535.097561,531,109695,4481.770732,4519,918763,399.1609756,389,81828,574.8195122,566,117838,412.702439,410,84604,0.190246087,-0.217832038,0.828080048,0.756767498,1.241978107,0.354543067,1950.17561,1956,399786,452.1804878,448,92697,4098.434146,4126,840179,624.5414634,616,128031,805.0146341,814,165028,622.8,619,127674,0.131683036,-0.137405859,0.719573406,0.65022645,1.079235988,0.286877168,2101.731707,2128,430855,692.9756098,692,142060,3802.936585,3844,779602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,23-A-1746282,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,59,26,1746282,PHW52 X PHZ51,5/19/2023,NA,NA,NA,NA,362.9064039,371,73670,590.7635468,595,119925,412.546798,418,83747,0.218726659,-0.261937348,0.854910988,0.771261206,1.282234153,0.363801564,2120.576355,2145,430477,498.5665025,504,101209,4552.862069,4632,924231,339.0246305,333,68822,508.2610837,512,103177,371.546798,374,75424,0.202812901,-0.255025565,0.854402704,0.783511288,1.281453954,0.397124202,1767.935961,1784,358891,438,440,88914,4097.359606,4146,831764,568.4039409,565,115386,755.1182266,758,153289,595.9802956,595,120984,0.132174919,-0.150203434,0.759301693,0.689480091,1.138827633,0.32551175,2081.862069,2120,422618,686.1576355,683,139290,4093.438424,4183,830968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,23-A-1746289,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,57,43,1746289,B105 X 3IIH6,5/19/2023,NA,NA,NA,NA,369.705,374,73941,631.955,635.5,126391,426.555,429,85311,0.234397695,-0.277489469,0.864929419,0.777366516,1.297272683,0.354576198,2394.225,2408.5,478845,499.105,501,99821,5029.3,5079,1005860,358.72,380,71744,515.065,530.5,103013,382.635,398,76527,0.179845183,-0.215019116,0.848379657,0.784589443,1.272426638,0.384219265,1872.17,1914,374434,440.565,451.5,88113,4211.93,4259.5,842386,590.575,611.5,118115,787.26,808,157452,606.08,617.5,121216,0.140442875,-0.154025623,0.742214884,0.666786813,1.113195928,0.294200173,2136.125,2179,427225,681.69,689.5,136338,3921.38,3970,784276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,23-A-1746290,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,57,33,1746290,B84 X 3IIH6,5/19/2023,NA,NA,NA,NA,364.52,357,72904,608.87,604.5,121774,418.935,415.5,83787,0.223044658,-0.263442859,0.86234534,0.778179472,1.293393215,0.35713691,2302.785,2310.5,460557,500.74,494,100148,4864.485,4892.5,972897,335.405,363,67081,498.76,523.5,99752,362.315,380.5,72463,0.20095303,-0.247998441,0.856881952,0.788936926,1.285174787,0.385722311,1840.155,1878.5,368031,432.2,449,86440,4150.475,4235.5,830095,577.08,565.5,115416,751.23,756,150246,581.285,581.5,116257,0.132627055,-0.139867852,0.738541756,0.670149998,1.107683537,0.306829174,2011.425,2040.5,402285,673.86,671,134772,3799.465,3873,759893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,23-A-1746293,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,61,26,1746293,PHG39 X PHM49,5/19/2023,NA,NA,NA,NA,348.6857143,350.5,73224,564.7571429,565,118599,394.2666667,400,82796,0.214362896,-0.252290915,0.849923173,0.765727572,1.274744703,0.362689029,1981.490476,1969.5,416113,498.2761905,500,104638,4240.214286,4202.5,890445,340.8571429,355.5,71580,473.5238095,484,99440,356.7714286,363,74922,0.184094027,-0.234366282,0.844743661,0.782987527,1.266954283,0.400865415,1614.328571,1632.5,339009,430.2761905,432.5,90358,3771.642857,3829.5,792045,507.547619,517,106585,682.1285714,694.5,143247,566.2714286,573,118917,0.123459236,-0.160650941,0.773036911,0.702659156,1.159419822,0.347768658,1878.97619,1917,394585,672.5380952,678.5,141233,3883.671429,3955,815571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,23-A-1746295,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,59,25,1746295,PHT69 X 3IIH6,5/19/2023,NA,NA,NA,NA,365.355,376.5,73071,592.62,598.5,118524,421.715,425.5,84343,0.208783526,-0.251561122,0.861014508,0.781829276,1.291396145,0.368388927,2224.255,2246.5,444851,514.035,517.5,102807,4821.205,4864.5,964241,357.135,376.5,71427,486.3,510,97260,367.945,386,73589,0.167973586,-0.199196644,0.840971141,0.784966194,1.261305529,0.401105623,1689.28,1725.5,337856,440.085,457.5,88017,3951.5,4051.5,790300,670.36,678.5,134072,745.49,752.5,149098,617.145,619,123429,0.075647183,-0.060239124,0.678244583,0.646303329,1.017241462,0.285692283,1920.35,1944.5,384070,683.36,683.5,136672,3459.97,3473,691994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,23-A-1746297,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,High,225,2335,17.5,6,59,33,1746297,PHK56 X LH82,5/19/2023,NA,NA,NA,NA,398.6276596,412,74942,646.6968085,659.5,121579,442.0053191,449.5,83097,0.221808812,-0.257109172,0.851305816,0.766530584,1.276835556,0.350745369,2338.946809,2366,439722,520.2180851,528.5,97801,4872.031915,4944.5,915942,354.3723404,365.5,66622,532.3085106,543.5,100074,380,383,71440,0.209739817,-0.249149122,0.849132429,0.776615844,1.273552756,0.384739634,1844.398936,1855,346747,434.5319149,440,81692,4156.654255,4182,781451,598.6542553,623,112547,769.6489362,790,144694,600.0957447,615.5,112818,0.129104307,-0.137881801,0.731835665,0.664349522,1.097625593,0.298157139,2054.335106,2105.5,386215,671.143617,680.5,126175,3798.202128,3868.5,714062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
